"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
06013384000,06,013,384000,84.5,1.5132,3
06013385100,06,013,385100,86.4,2.1743,3
06013386000,06,013,386000,82.9,1.7806,3
06013387000,06,013,387000,81.1,1.5938,3
06013388000,06,013,388000,81.2,1.5069,3
06013389100,06,013,389100,81.4,1.9529,3
06013389200,06,013,389200,79.3,3.779,3
06013390100,06,013,390100,87.3,2.6143,3
06013390200,06,013,390200,85.6,1.6654,3
06013391000,06,013,391000,90,2.607,3
06013392000,06,013,392000,82.5,2.06,3
06013392200,06,013,392200,81.8,1.5366,3
06013392300,06,013,392300,84.9,3.2785,3
06015000101,06,015,000101,73.1,1.4431,3
06015000102,06,015,000102,75.4,1.6749,1
06015000104,06,015,000104,77,1.3204,2
06015000105,06,015,000105,75.1,1.1459,3
06015000201,06,015,000201,78,1.6231,3
06015000202,06,015,000202,79.7,2.6919,3
06015000203,06,015,000203,77.1,2.8289,3
06017030200,06,017,030200,80.1,1.3541,3
06017030301,06,017,030301,79.7,2.5394,2
06017030302,06,017,030302,79.2,1.9636,2
06017030401,06,017,030401,81.8,2.4082,3
06017030402,06,017,030402,74.6,1.2989,3
06017030502,06,017,030502,78.1,1.6886,3
06017030505,06,017,030505,80.4,2.2848,2
06017030601,06,017,030601,90.4,3.9182,3
06017030602,06,017,030602,83.3,2.0178,3
06017030603,06,017,030603,81.2,2.9066,3
06017030701,06,017,030701,87.8,3.4478,3
06017030704,06,017,030704,83.4,1.4907,3
06017030709,06,017,030709,81.3,1.3875,3
06017030710,06,017,030710,82.3,0.9925,3
06017030801,06,017,030801,82.5,2.1084,3
06017030803,06,017,030803,81.1,1.4109,3
06017030804,06,017,030804,82.2,1.4067,3
06017030807,06,017,030807,81.6,1.6822,3
06017030808,06,017,030808,82.8,2.1,3
06017030809,06,017,030809,83,2.3698,3
06017030810,06,017,030810,79.5,1.9449,3
06017030902,06,017,030902,77.2,1.6953,3
06017031000,06,017,031000,79.4,1.8055,1
06017031100,06,017,031100,78.4,1.4965,3
06017031200,06,017,031200,78.9,1.0051,3
06017031301,06,017,031301,79.5,2.0598,3
06017031302,06,017,031302,76.5,2.0503,3
06017031402,06,017,031402,76.4,1.3059,1
06017031404,06,017,031404,80.3,1.2551,3
06017031405,06,017,031405,81.1,2.1198,3
06017031406,06,017,031406,80,1.3325,2
06017031502,06,017,031502,77.7,1.4224,3
06017031503,06,017,031503,83.2,2.6187,3
06017031504,06,017,031504,79,1.2142,3
06017031600,06,017,031600,76.5,2.1312,3
06017031700,06,017,031700,86.3,3.5816,3
06017031800,06,017,031800,81.4,2.1596,2
06019000200,06,019,000200,71.8,2.0837,3
06019000300,06,019,000300,70.8,2.0145,3
06019000400,06,019,000400,79.4,2.948,3
06019000501,06,019,000501,75.9,1.4841,2
06019000502,06,019,000502,75.1,2.0888,3
06019000600,06,019,000600,70.4,2.0426,3
06019000700,06,019,000700,71.9,1.8077,3
06019000800,06,019,000800,72.4,2.728,3
06019000901,06,019,000901,72,1.8065,1
06019000902,06,019,000902,76.9,2.5644,3
06019001000,06,019,001000,74.7,1.8744,3
06019001100,06,019,001100,74.8,1.8102,1
06019001201,06,019,001201,72.5,1.5068,3
06019001202,06,019,001202,77.7,2.9716,3
06019001301,06,019,001301,77.8,1.8417,3
06019001303,06,019,001303,75.9,2.9478,3
06019001304,06,019,001304,75.3,1.5006,3
06019001407,06,019,001407,75.3,2.5654,2
06019001408,06,019,001408,74,1.905,3
06019001409,06,019,001409,80.3,2.2373,3
06019001410,06,019,001410,80.6,2.6524,3
06019001411,06,019,001411,77.7,2.0237,3
06019001412,06,019,001412,82.7,2.4696,3
06019001413,06,019,001413,79.3,1.5144,3
06019001414,06,019,001414,80.4,1.2742,3
06019001500,06,019,001500,73.7,1.7417,3
06019001600,06,019,001600,79.2,1.4608,3
06019001700,06,019,001700,78.6,1.4905,3
06019001800,06,019,001800,77,1.2074,3
06019001900,06,019,001900,76.8,2.4465,3
06019002000,06,019,002000,71.9,1.3045,1
06019002100,06,019,002100,73.8,1.8099,3
06019002200,06,019,002200,75.4,1.3612,3
06019002300,06,019,002300,71.9,1.7273,3
06019002400,06,019,002400,73.2,2.3606,3
06019002501,06,019,002501,71.2,1.5304,3
06019002502,06,019,002502,75.9,1.6676,2
06019002601,06,019,002601,75.2,2.0769,3
06019002602,06,019,002602,77.3,1.5471,3
06019002701,06,019,002701,73.9,2.3571,1
06019002702,06,019,002702,72.4,1.5526,3
06019002800,06,019,002800,72.7,2.3113,3
06019002903,06,019,002903,76.8,2.0565,3
06019002904,06,019,002904,76.9,2.2441,3
06019002905,06,019,002905,76.4,1.6542,3
06019002906,06,019,002906,77.3,2.0266,3
06019003001,06,019,003001,77.2,2.4014,1
06019003003,06,019,003003,75.6,1.7033,3
06019003004,06,019,003004,75.6,1.6171,3
06019003102,06,019,003102,73.9,1.4097,3
06019003103,06,019,003103,75,1.4146,3
06019003104,06,019,003104,78.7,1.6722,3
06019003201,06,019,003201,77.2,1.6552,1
06019003202,06,019,003202,78.6,3.16,3
06019003301,06,019,003301,73.7,1.6491,3
06019003302,06,019,003302,74.4,1.3524,3
06019003400,06,019,003400,73.3,1.5332,3
06019003500,06,019,003500,74,1.636,3
06019003600,06,019,003600,79,1.4266,3
06019003701,06,019,003701,71.3,1.5593,3
06019003702,06,019,003702,76.7,1.7535,3
06019003803,06,019,003803,81.9,3.1153,3
06019003804,06,019,003804,81.3,2.7623,3
06019003805,06,019,003805,75,1.5834,3
06019003807,06,019,003807,75.2,2.0647,3
06019003808,06,019,003808,81.7,2.7968,1
06019003809,06,019,003809,76.2,1.8069,3
06019003810,06,019,003810,75.9,1.9145,3
06019003900,06,019,003900,78.5,1.6072,1
06019004001,06,019,004001,79.6,2.377,2
06019004002,06,019,004002,79.9,2.2378,3
06019004100,06,019,004100,82.7,2.4578,3
06019004205,06,019,004205,76.3,1.8451,3
06019004207,06,019,004207,78.3,1.4345,3
06019004208,06,019,004208,80,3.8915,3
06019004210,06,019,004210,79.2,1.7955,2
06019004211,06,019,004211,79.6,1.6819,3
06019004212,06,019,004212,78.5,1.542,2
06019004213,06,019,004213,79.9,2.3843,3
06019004214,06,019,004214,83.7,1.4596,3
06019004215,06,019,004215,79.5,2.2278,3
06019004216,06,019,004216,80,2.001,2
06019004301,06,019,004301,85.3,2.1847,3
06019004302,06,019,004302,85.2,1.7155,3
06019004303,06,019,004303,82.8,1.0622,3
06019004404,06,019,004404,75.1,2.7021,3
06019004406,06,019,004406,80.5,1.862,3
06019004408,06,019,004408,78.3,1.9867,3
06019004409,06,019,004409,79.2,1.6568,3
06019004503,06,019,004503,79,1.8998,3
06019004504,06,019,004504,78.2,1.3655,2
06019004505,06,019,004505,77.1,1.5291,3
06019004506,06,019,004506,84.1,1.7937,3
06019004601,06,019,004601,80.1,1.0025,2
06019004602,06,019,004602,80,1.4521,3
06019004701,06,019,004701,79.5,1.7145,1
06019004703,06,019,004703,79.1,2.1413,3
06019004704,06,019,004704,77.8,2.0602,3
06019004801,06,019,004801,75.9,1.3242,2
06019004802,06,019,004802,79.1,2.5319,3
06019004901,06,019,004901,73.8,1.5899,3
06019004902,06,019,004902,80.9,3.0496,3
06019005000,06,019,005000,78.3,2.1176,3
06019005100,06,019,005100,77.3,1.5731,3
06019005203,06,019,005203,72.1,1.6076,3
06019005204,06,019,005204,75.3,1.4981,3
06019005301,06,019,005301,78,1.5222,3
06019005302,06,019,005302,77.1,1.3988,3
06019005304,06,019,005304,78.2,1.5339,2
06019005305,06,019,005305,76.9,1.5402,3
06019005403,06,019,005403,78.3,3.9215,3
06019005405,06,019,005405,78.2,1.3928,3
06019005406,06,019,005406,76.4,1.6282,3
06019005407,06,019,005407,83.2,2.2121,3
06019005409,06,019,005409,79.4,1.7685,3
06019005410,06,019,005410,75.9,1.544,3
06019005503,06,019,005503,82.1,1.6822,3
06019005504,06,019,005504,82.3,2.0161,2
06019005505,06,019,005505,83.2,2.8773,3
06019005507,06,019,005507,80.9,1.616,3
06019005508,06,019,005508,82.7,2.645,3
06019005509,06,019,005509,83.5,1.7733,3
06019005510,06,019,005510,80.8,1.2406,3
06019005512,06,019,005512,80.9,2.6479,3
06019005513,06,019,005513,80.9,2.3925,3
06019005514,06,019,005514,79,1.2402,3
06019005515,06,019,005515,85.5,3.5041,3
06019005516,06,019,005516,83.4,1.9796,3
06019005517,06,019,005517,85.5,2.6644,3
06019005518,06,019,005518,83.5,3.5594,3
06019005520,06,019,005520,82.3,2.229,3
06019005522,06,019,005522,81.4,2.073,2
06019005524,06,019,005524,83.2,2.7318,3
06019005525,06,019,005525,79.6,3.2235,3
06019005602,06,019,005602,73.5,1.7915,3
06019005605,06,019,005605,84.1,3.2921,3
06019005606,06,019,005606,76.7,1.2181,3
06019005607,06,019,005607,79,1.8872,3
06019005608,06,019,005608,74.4,1.9189,3
06019005701,06,019,005701,79.4,1.8964,3
06019005702,06,019,005702,81.1,2.1397,3
06019005703,06,019,005703,80.7,1.3215,3
06019005704,06,019,005704,79.7,3.0408,3
06019005801,06,019,005801,76.6,3.5542,3
06019005802,06,019,005802,80.4,1.434,3
06019005804,06,019,005804,80.1,2.2435,3
06019005805,06,019,005805,77.7,2.0091,3
06019005904,06,019,005904,80.3,1.7269,3
06019005905,06,019,005905,80.8,1.7325,3
06019005906,06,019,005906,78.4,1.5775,3
06019005909,06,019,005909,80.5,1.7564,1
06019005911,06,019,005911,86,3.2842,3
06019006000,06,019,006000,78.8,1.4776,3
06019006100,06,019,006100,78.2,2.0555,1
06019006201,06,019,006201,77.2,2.9465,3
06019006202,06,019,006202,82.6,3.1234,3
06019006300,06,019,006300,83.3,2.1387,3
06019006402,06,019,006402,80,1.6933,3
06019006403,06,019,006403,72.6,2.7182,3
06019006404,06,019,006404,81.2,1.6562,3
06019006405,06,019,006405,77.7,1.3919,3
06019006501,06,019,006501,83.8,3.6985,1
06019006502,06,019,006502,79.5,1.8828,3
06019006602,06,019,006602,79,1.2988,3
06019006603,06,019,006603,79.5,2.6117,3
06019006604,06,019,006604,87.7,3.5133,3
06019006700,06,019,006700,80.1,1.1352,3
06019006802,06,019,006802,81,3.29,3
06019006900,06,019,006900,82.8,2.145,3
06019007002,06,019,007002,75.3,1.7592,3
06019007004,06,019,007004,84,1.822,3
06019007100,06,019,007100,78.2,1.6527,1
06019007201,06,019,007201,80.5,1.1541,3
06019007202,06,019,007202,79.4,1.5646,3
06019007300,06,019,007300,78.9,1.2494,3
06019007400,06,019,007400,81.8,1.6702,3
06019007500,06,019,007500,80.4,1.4948,3
06019007600,06,019,007600,81.5,1.8991,3
06019007700,06,019,007700,84.3,3.0877,1
06019007801,06,019,007801,79.1,1.8497,2
06019007802,06,019,007802,77.8,3.4786,2
06019007902,06,019,007902,82.5,3.1766,3
06019008000,06,019,008000,78.4,1.337,3
06019008100,06,019,008100,79.7,2.4023,3
06019008200,06,019,008200,77.8,1.4824,2
06019008301,06,019,008301,77.2,1.7629,2
06019008302,06,019,008302,83.7,2.7789,3
06019008401,06,019,008401,76.8,1.404,1
06019008402,06,019,008402,77.8,3.9896,2
06019008501,06,019,008501,78.5,2.2746,1
06019008502,06,019,008502,77.7,1.3683,3
06021010100,06,021,010100,77.3,1.1027,1
06021010200,06,021,010200,80.1,0.9621,2
06021010300,06,021,010300,82.8,1.8806,3
06021010400,06,021,010400,77.1,1.4088,3
06021010501,06,021,010501,87.6,3.1164,3
06021010502,06,021,010502,80.8,1.4396,2
06023000100,06,023,000100,70.8,1.462,3
06023000200,06,023,000200,76.3,2.0488,3
06023000300,06,023,000300,75.6,0.9507,3
06023000400,06,023,000400,75.2,1.7581,3
06023000500,06,023,000500,75.5,1.3199,2
06023000600,06,023,000600,78,1.4088,3
06023000700,06,023,000700,79.7,1.1266,3
06023000800,06,023,000800,76.9,2.0235,3
06023000900,06,023,000900,82.1,1.2228,3
06023001000,06,023,001000,79.9,1.7363,2
06023001101,06,023,001101,77.1,1.4038,3
06023001200,06,023,001200,80.4,1.2292,2
06023001300,06,023,001300,78.8,1.6705,2
06023010102,06,023,010102,78.2,1.6389,3
06023010200,06,023,010200,80.1,1.9286,3
06023010300,06,023,010300,81.8,1.8208,3
06023010400,06,023,010400,78.7,1.5891,3
06023010501,06,023,010501,78.4,1.5518,3
06023010502,06,023,010502,78.6,1.5062,3
06023010700,06,023,010700,77,1.0554,3
06023010800,06,023,010800,74.2,1.1358,3
06023010901,06,023,010901,76.8,1.3922,3
06023010902,06,023,010902,79.3,1.978,3
06023011000,06,023,011000,78.1,1.7017,3
06023011100,06,023,011100,75,1.4877,3
06023011200,06,023,011200,84.1,1.9348,3
06023011500,06,023,011500,81.5,2.6995,3
06023011600,06,023,011600,83,3.2706,3
06023940000,06,023,940000,76.7,1.3311,2
06025010102,06,025,010102,76.7,1.0201,2
06025010200,06,025,010200,79.5,2.3483,3
06025010300,06,025,010300,77.9,2.4651,3
06025010400,06,025,010400,77.7,1.5673,1
06025010500,06,025,010500,83.9,3.9105,3
06025010600,06,025,010600,83.8,3.2012,3
06025010700,06,025,010700,79.6,1.7304,3
06025010800,06,025,010800,79.7,2.7191,3
06025010900,06,025,010900,78.6,1.0909,3
06025011000,06,025,011000,78.7,1.2424,1
06025011100,06,025,011100,78.1,1.5633,2
06025011201,06,025,011201,81.1,1.8266,1
06025011202,06,025,011202,80.2,2.0082,3
06025011300,06,025,011300,87.8,3.6022,3
06025011400,06,025,011400,80.3,2.5246,3
06025011500,06,025,011500,80,1.761,1
06025011600,06,025,011600,76,1.7808,3
06025011700,06,025,011700,79.6,2.3024,3
06025011801,06,025,011801,86.3,3.2692,3
06025011802,06,025,011802,79.3,1.2204,3
06025011803,06,025,011803,82.1,1.7046,2
06025011900,06,025,011900,80.1,1.1893,2
06025012001,06,025,012001,77.3,1.3069,2
06025012002,06,025,012002,83.6,2.1468,1
06025012100,06,025,012100,82.4,2.5992,3
06025012200,06,025,012200,85.5,2.6349,1
06025012302,06,025,012302,79.8,1.6678,1
06025012400,06,025,012400,74.6,1.5773,2
06025940000,06,025,940000,70.5,2.5042,1
06027000100,06,027,000100,82.2,2.1165,3
06027000200,06,027,000200,82.7,2.083,3
06027000300,06,027,000300,82.7,1.6783,3
06027000400,06,027,000400,78.6,1.5749,3
06027000500,06,027,000500,79.5,2.1106,3
06027000800,06,027,000800,78.9,1.1328,2
06029000101,06,029,000101,75.1,1.8761,1
06029000102,06,029,000102,75.1,1.421,3
06029000200,06,029,000200,69.4,1.1933,3
06029000300,06,029,000300,70.4,2.1601,3
06029000400,06,029,000400,75.9,1.7443,2
06029000503,06,029,000503,86.3,3.3785,3
06029000504,06,029,000504,76.5,1.3084,3
06029000505,06,029,000505,79.5,1.1765,3
06029000506,06,029,000506,79.3,2.663,3
06029000600,06,029,000600,71.3,1.3716,1
06029000700,06,029,000700,77.2,1.2705,3
06029000800,06,029,000800,77.1,1.3605,3
06029000902,06,029,000902,79.6,1.5721,3
06029000903,06,029,000903,76,1.5042,3
06029000904,06,029,000904,77,1.4574,3
06029000905,06,029,000905,75,1.8408,3
06029000906,06,029,000906,78.9,2.0813,3
06029000907,06,029,000907,75.5,1.584,3
06029000908,06,029,000908,77.7,2.5238,3
06029000910,06,029,000910,78.8,1.2275,1
06029001000,06,029,001000,78.5,2.1452,1
06029001101,06,029,001101,73.7,1.5829,1
06029001102,06,029,001102,72.3,1.1837,1
06029001201,06,029,001201,75.9,1.3308,2
06029001202,06,029,001202,75.9,2.3199,2
06029001300,06,029,001300,71.5,1.3682,3
06029001400,06,029,001400,71.2,1.4144,3
06029001500,06,029,001500,70.4,2.0627,1
06029001600,06,029,001600,67.8,2.91,3
06029001700,06,029,001700,76.1,1.2402,3
06029001801,06,029,001801,75.4,1.1358,1
06029001802,06,029,001802,78.3,1.3395,3
06029001901,06,029,001901,77.5,1.6377,3
06029001902,06,029,001902,77.1,1.4197,2
06029002000,06,029,002000,75.3,1.1063,2
06029002100,06,029,002100,75.9,1.1429,2
06029002200,06,029,002200,70.6,1.8124,1
06029002301,06,029,002301,76.5,1.3223,1
06029002302,06,029,002302,75.9,1.4207,2
06029002400,06,029,002400,76.9,1.2312,3
06029002500,06,029,002500,72.8,1.237,1
06029002600,06,029,002600,76.3,1.8531,3
06029002700,06,029,002700,77.2,1.7607,1
06029002804,06,029,002804,75.9,2.0252,3
06029002806,06,029,002806,80.4,2.8288,2
06029002807,06,029,002807,80.4,1.9888,3
06029002808,06,029,002808,77.9,1.1733,3
06029002811,06,029,002811,81.7,1.8589,3
06029002812,06,029,002812,75.7,1.5121,3
06029002813,06,029,002813,75.6,1.4766,3
06029002814,06,029,002814,75.5,1.8581,3
06029002815,06,029,002815,73.9,1.4582,3
06029002816,06,029,002816,76.9,1.66,3
06029002817,06,029,002817,74.8,1.5983,1
06029002818,06,029,002818,80,1.5214,3
06029002819,06,029,002819,80.5,2.5235,3
06029002820,06,029,002820,77.1,1.145,3
06029002821,06,029,002821,74.9,1.3032,3
06029002900,06,029,002900,74.4,1.1778,3
06029003000,06,029,003000,74.2,1.4196,1
06029003103,06,029,003103,76.6,2.1795,3
06029003112,06,029,003112,80,1.8845,3
06029003113,06,029,003113,77.5,1.5229,3
06029003114,06,029,003114,76.1,1.4298,3
06029003115,06,029,003115,77.1,3.0445,1
06029003121,06,029,003121,75.4,1.5609,3
06029003122,06,029,003122,75.1,1.5824,3
06029003123,06,029,003123,79.5,1.505,3
06029003124,06,029,003124,78.5,1.7421,3
06029003202,06,029,003202,81.9,2.7632,1
06029003203,06,029,003203,81.5,2.4628,3
06029003204,06,029,003204,81.5,1.5094,3
06029003205,06,029,003205,79.1,1.8922,3
06029003206,06,029,003206,78.2,1.366,1
06029003303,06,029,003303,66.9,2.4649,3
06029003304,06,029,003304,76.5,1.7695,3
06029003305,06,029,003305,75,1.6056,3
06029003306,06,029,003306,81.5,3.0858,3
06029003400,06,029,003400,74.3,1.9191,1
06029003500,06,029,003500,76.9,2.0424,3
06029003600,06,029,003600,72.6,2.1767,3
06029003700,06,029,003700,78.9,2.6067,1
06029003804,06,029,003804,78.3,2.1163,3
06029003805,06,029,003805,79.8,1.5067,3
06029003806,06,029,003806,81.3,2.3192,3
06029003809,06,029,003809,80.3,1.273,1
06029003810,06,029,003810,79.9,1.591,3
06029003811,06,029,003811,75.7,1.4396,3
06029003812,06,029,003812,78.3,1.2622,3
06029003813,06,029,003813,79.1,0.8771,3
06029003900,06,029,003900,76.4,3.4877,2
06029004000,06,029,004000,82,2.9585,3
06029004101,06,029,004101,73.7,1.037,3
06029004102,06,029,004102,79.5,3.5731,3
06029004200,06,029,004200,74.1,2.6016,3
06029004301,06,029,004301,81.5,2.3985,3
06029004401,06,029,004401,80.2,2.613,1
06029004402,06,029,004402,77.4,2.2303,3
06029004500,06,029,004500,74.3,2.7445,3
06029004604,06,029,004604,77.8,1.374,2
06029004701,06,029,004701,75.8,1.7251,3
06029004702,06,029,004702,78.8,1.968,3
06029004800,06,029,004800,77.4,1.6274,1
06029004901,06,029,004901,85.8,3.9287,3
06029004902,06,029,004902,79.5,1.2769,3
06029005003,06,029,005003,76.8,1.8484,1
06029005004,06,029,005004,80.8,2.1816,3
06029005103,06,029,005103,74.4,1.5515,3
06029005104,06,029,005104,81.6,1.5654,3
06029005201,06,029,005201,76.5,1.6369,3
06029005203,06,029,005203,73.9,1.5246,3
06029005204,06,029,005204,69.1,1.7759,1
06029005402,06,029,005402,77.7,1.184,3
06029005403,06,029,005403,76.2,1.3839,1
06029005404,06,029,005404,77.8,1.6171,3
06029005501,06,029,005501,77.5,2.6036,1
06029005506,06,029,005506,77.7,1.6591,3
06029005507,06,029,005507,76.6,2.3312,3
06029005508,06,029,005508,74,1.8549,3
06029005600,06,029,005600,75.9,2.5383,1
06029005802,06,029,005802,76.1,1.6937,3
06029005900,06,029,005900,70.8,1.583,3
06029006003,06,029,006003,77.6,1.2627,2
06029006004,06,029,006004,75.6,2.8635,3
06029006006,06,029,006006,79,1.9411,3
06029006007,06,029,006007,78.2,1.84,3
06029006100,06,029,006100,76.9,1.0178,3
06029006201,06,029,006201,77.8,2.0296,2
06029006301,06,029,006301,77.7,1.4338,3
06029006304,06,029,006304,77.4,2.02,3
06029006401,06,029,006401,74.8,1.3561,3
06029006403,06,029,006403,77.7,1.6243,3
06029006404,06,029,006404,80.5,3.3252,3
06029006500,06,029,006500,80.9,3.2583,3
06031000100,06,031,000100,78.7,1.5001,3
06031000200,06,031,000200,82.1,2.0516,3
06031000402,06,031,000402,82.2,2.2846,3
06031000403,06,031,000403,80.4,2.3372,3
06031000404,06,031,000404,78.2,1.6393,3
06031000405,06,031,000405,75.5,1.6668,3
06031000500,06,031,000500,77.6,1.285,2
06031000601,06,031,000601,81.1,1.4866,3
06031000602,06,031,000602,80.5,1.4086,3
06031000701,06,031,000701,79.6,1.2443,3
06031000702,06,031,000702,78.5,1.7599,3
06031000800,06,031,000800,75.7,1.5324,3
06031000900,06,031,000900,77.1,1.5173,3
06031001001,06,031,001001,83.7,3.148,3
06031001002,06,031,001002,77.6,2.2042,3
06031001003,06,031,001003,77,2.0263,3
06031001100,06,031,001100,76.3,1.2423,1
06031001200,06,031,001200,79.2,1.7396,3
06031001300,06,031,001300,75.8,1.7998,3
06031001401,06,031,001401,75.9,1.5144,2
06031001402,06,031,001402,75.9,1.4526,2
06031001500,06,031,001500,78.5,1.9991,3
06031001601,06,031,001601,75.6,2.1629,3
06031001701,06,031,001701,79.5,2.7709,3
06033000100,06,033,000100,77.6,2.056,3
06033000300,06,033,000300,74.6,1.6091,3
06033000400,06,033,000400,75.4,1.2666,3
06033000501,06,033,000501,70.9,1.6506,3
06033000502,06,033,000502,73,2.749,3
06033000600,06,033,000600,75.6,1.4389,3
06033000701,06,033,000701,72.8,1.3648,3
06033000702,06,033,000702,71,1.6149,3
06033000801,06,033,000801,68.6,1.8403,3
06033000802,06,033,000802,67.3,1.3251,3
06033000900,06,033,000900,83.5,2.427,3
06033001000,06,033,001000,76.8,1.0386,3
06033001100,06,033,001100,80.4,2.5175,3
06033001300,06,033,001300,80,1.7552,3
06035040100,06,035,040100,76.6,1.016,2
06035040200,06,035,040200,78.8,1.397,2
06035040302,06,035,040302,77.7,1.2885,3
06035040303,06,035,040303,73.6,1.6115,3
06035040304,06,035,040304,69.1,2.5111,3
06035040305,06,035,040305,74.6,1.5148,1
06035040500,06,035,040500,83.8,3.0631,3
06035040600,06,035,040600,77.2,1.215,2
06037101110,06,037,101110,79.2,2.0179,3
06037101122,06,037,101122,80,1.4116,3
06037101210,06,037,101210,82.5,3.9822,3
06037101220,06,037,101220,78.5,2.5982,3
06037101300,06,037,101300,80,3.1409,2
06037101400,06,037,101400,81.4,1.6718,3
06037102103,06,037,102103,82.9,2.385,3
06037102104,06,037,102104,85.4,2.4182,3
06037102105,06,037,102105,78.7,2.1672,2
06037102107,06,037,102107,79.6,1.3032,2
06037103101,06,037,103101,80.7,1.7737,3
06037103102,06,037,103102,80.6,1.4211,3
06037103200,06,037,103200,81.5,2.0322,3
